id,num_posts,num_coms,num_likes
1976,1,0,0
1977,0,0,0
1980,0,0,0
1981,0,0,0
1982,0,0,0
1983,0,0,0
1984,0,0,0
2361,0,0,0
2362,0,0,0
2363,0,0,0
2364,0,0,0
2365,0,0,0
2366,0,0,0
2367,0,0,0
2368,0,0,0
2369,0,0,0
2370,0,0,0
2371,0,0,0
2372,0,0,0
2373,0,0,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,0,0,0
2385,0,0,0
2386,0,0,0
2387,19,19,0
2388,15,14,0
2389,15,16,0
2390,7,45,0
2391,19,33,0
2392,0,0,0
2393,0,0,0
2394,0,0,0
2395,0,0,0
2396,0,0,0
2397,0,0,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,0,0
2402,0,0,0
2403,0,0,0
2404,0,0,0
2406,0,0,0
2407,2,0,0
2408,3,0,0
2409,3,1,0
2410,4,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,0
2417,0,0,0
2418,0,0,0
2419,0,0,0
2420,0,0,0
2421,9,1,0
2422,3,0,0
2423,7,4,0
2424,7,0,0
2425,7,0,0
2426,16,0,0
2427,6,0,0
2428,0,0,0
2429,0,0,0
2430,0,0,0
2431,0,0,0
2432,0,0,0
2433,0,0,0
2434,0,0,0
2435,0,0,0
2436,0,0,0
2437,0,0,0
2438,0,0,0
2439,0,0,0
2440,0,0,0
2441,1,0,0
2442,0,1,0
2443,1,0,0
2444,2,0,0
2445,0,0,0
2446,0,0,0
2447,0,0,0
2448,0,0,0
2449,0,0,0
2450,0,0,0
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,5,18,0
2455,4,29,0
2456,1,18,0
2457,5,11,0
2458,0,0,0
2459,0,0,0
2460,0,0,0
2461,0,0,0
2462,0,0,0
2463,0,0,0
2464,0,0,0
2465,0,0,0
2466,0,0,0
2467,0,0,0
2468,0,0,0
2469,0,0,0
2470,0,0,0
2471,0,0,0
2472,0,0,0
2473,0,0,0
2474,0,0,0
2475,0,0,0
2476,0,0,0
2477,0,0,0
2478,0,0,0
2479,0,0,0
2480,0,0,0
2481,2,11,0
2482,0,0,0
2483,0,0,0
2484,0,0,0
2485,0,0,0
2486,0,0,0
2487,0,0,0
2488,0,0,0
2489,0,0,0
2490,0,0,0
2491,0,0,0
2492,0,0,0
2493,0,0,0
2494,0,0,0
2495,0,0,0
2496,0,0,0
2497,0,1,0
2498,0,0,0
2499,0,0,0
2500,0,0,0
2501,0,0,0
2502,0,0,0
2503,0,0,0
2504,0,0,0
2505,0,0,0
2506,0,0,0
2507,0,0,0
2508,0,0,0
2509,0,0,0
2510,0,0,0
2511,0,0,0
2512,0,0,0
2513,0,0,0
2514,0,0,0
2515,0,0,0
2516,0,0,0
2517,0,0,0
2518,0,0,0
2519,0,0,0
2520,0,0,0
2521,0,0,0
2522,0,0,0
2523,0,0,0
2524,0,0,0
2525,0,0,0
2526,0,0,0
2527,2,2,0
2528,0,0,0
2529,2,1,0
2530,13,0,0
2531,2,0,0
2532,0,0,0
2533,0,0,0
2534,0,0,0
2535,0,0,0
2536,0,0,0
2537,0,0,0
2538,0,0,0
2539,0,0,0
2540,8,12,0
2541,5,30,0
2542,4,17,0
2543,8,18,0
2544,4,25,0
2545,5,24,0
2546,0,0,0
2547,0,0,0
2548,0,0,0
2549,0,0,0
2550,0,0,0
2551,0,0,0
2552,0,0,0
2553,0,0,0
2554,0,0,0
2555,0,0,0
2556,0,0,0
2557,0,0,0
2558,8,22,0
2559,5,19,0
2560,1,24,0
2561,1,5,0
2562,1,6,0
2563,2,8,0
2564,4,0,0
2565,10,1,0
2566,8,1,0
2567,53,0,0
2568,1,0,0
2569,0,0,0
2570,4,0,0
2571,0,0,0
2572,0,0,0
2573,0,0,0
2574,0,0,0
2575,20,39,0
2576,0,0,0
2577,50,2,0
2578,0,0,0
2579,0,0,0
2580,12,53,0
2581,0,0,0
2582,0,0,0
2583,0,0,0
2584,0,0,0
2585,0,0,0
2586,0,0,0
2587,0,0,0
2588,16,53,0
2589,0,0,0
2590,0,0,0
2591,0,0,0
2592,0,0,0
2593,7,87,0
2594,5,0,0
2595,0,0,0
2596,22,24,0
2597,6,0,0
2598,0,0,0
2600,1,1,0
2601,5,67,0
2602,0,0,0
2603,9,13,0
2604,8,47,0
2605,0,0,0
2606,4,0,0
2607,0,0,0
2608,3,18,0
2609,0,0,0
2610,49,14,0
2611,9,0,0
2612,0,0,0
2613,0,0,0
2614,0,0,0
2615,5,0,0
2616,0,0,0
2617,0,0,0
2618,11,11,0
2619,0,0,0
2620,9,7,0
2621,0,0,0
2622,60,5,0
2623,4,2,0
2624,0,0,0
2625,0,0,0
2626,0,0,0
2627,11,17,0
2628,2,0,0
2629,0,2,0
2630,0,0,0
2631,0,0,0
2632,0,0,0
2633,0,0,0
2634,0,0,0
2635,0,0,0
2636,3,7,0
2637,1,0,0
2638,9,47,0
2639,0,0,0
2640,0,0,0
2641,0,0,0
2642,0,0,0
2643,0,0,0
2644,0,0,0
2645,0,0,0
2646,0,0,0
2647,0,0,0
2648,0,0,0
2649,26,22,0
2650,0,0,0
2651,0,0,0
2652,0,0,0
2653,0,0,0
2654,14,24,0
2655,11,41,0
2656,0,0,0
2657,4,10,0
2658,25,38,0
2659,0,0,0
2660,0,0,0
2661,0,0,0
2662,0,0,0
2663,17,4,0
2664,0,0,0
2665,4,31,0
2666,0,0,0
2667,51,56,0
2668,0,0,0
2669,0,0,0
2670,0,0,0
2671,0,0,0
2672,0,0,0
2673,0,0,0
2674,0,0,0
2675,0,0,0
2676,0,0,0
2677,0,0,0
2678,0,0,0
2679,15,35,0
2680,0,0,0
2681,0,0,0
2682,0,0,0
2683,0,2,0
2684,0,0,0
2685,0,0,0
2686,0,0,0
2687,34,29,0
2688,14,7,0
2689,0,0,0
2690,0,0,0
2691,21,26,0
2692,0,0,0
2693,0,0,0
2694,0,0,0
2695,0,0,0
2696,0,0,0
2697,0,0,0
2698,0,0,0
2699,0,0,0
2700,3,4,0
2701,31,35,0
2702,6,54,0
2703,15,7,0
2704,26,27,0
2705,0,0,0
2706,0,0,0
2707,0,0,0
2708,0,0,0
2709,14,30,0
2711,24,36,0
2712,0,0,0
2713,0,0,0
2714,11,34,0
2715,0,0,0
2717,0,0,0
2718,27,22,0
2719,1,9,0
2720,0,0,0
2721,0,0,0
2722,6,8,0
2723,4,0,0
2724,0,0,0
2725,0,0,0
2726,0,0,0
2727,0,0,0
2728,0,0,0
2731,0,0,0
2732,0,0,0
2733,0,0,0
2734,4,20,0
2735,0,0,0
2750,6,54,0